kapt_code,kapt_name,addr_legal,addr_road,approval_date,approval_date_raw,household_count,bldg_count,pilot_guess,signal_name,signal_addr,signal_period,signal_score,human_match_status,human_reviewer,human_reviewed_at,reject_reason
A10024788,위스테이별내,경기도 남양주시 별내동 805 위스테이별내,경기도 남양주시 덕송3로 27,2020-05-27,20200527,491,7,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""별내동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10024648,평내호평역 대명루첸포레스티움아파트,경기도 남양주시 평내동 191 평내호평역 대명루첸포레스티움아파트,경기도 남양주시 경춘로 1305,2020-06-03,20200603,1008,11,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""평내동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10024625,남양주두산위브트레지움아파트,"경기도 남양주시 화도읍 묵현리 156-3,경기도 남양주시 화도읍 묵현리 156-13 남양주두산위브트레지움아파트",경기도 남양주시 비룡로 182,2020-09-28,20200928,1620,13,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""화도읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10024480,다산자이아이비플레이스 아파트,경기도 남양주시 다산동 6028 다산자이아이비플레이스 아파트,경기도 남양주시 다산중앙로 153,2021-01-07,20210107,967,7,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10024356,두산알프하임,경기도 남양주시 호평동 730 두산알프하임,경기도 남양주시 백봉로 32,2021-01-28,20210128,2894,49,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""호평동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10024415,다산해모로아파트,경기도 남양주시 다산동 6297 다산해모로아파트,경기도 남양주시 미금로19번길 9,2021-02-19,20210219,449,5,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10024267,성도르피스 더스테이,경기도 남양주시 오남읍 오남리 892 성도르피스 더스테이,경기도 남양주시 진건오남로667번길 37-16,2021-04-29,20210429,212,3,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""오남읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10024233,별가람마을1-8단지,경기도 남양주시 별내동 822 별가람마을1-8단지,경기도 남양주시 순화궁로 458-58,2021-07-06,20210706,872,5,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""별내동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10024195,다산센트럴파크,경기도 남양주시 다산동 6107 다산센트럴파크,경기도 남양주시 다산중앙로82번길 87-17,2021-07-28,20210728,2075,6,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10024153,다산자이 폴라리스,경기도 남양주시 다산동 6015 다산자이 폴라리스,경기도 남양주시 다산순환로 242,2021-07-29,20210729,878,7,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10024060,다산 메트로 3단지,경기도 남양주시 다산동 6076 다산 메트로 3단지,경기도 남양주시 다산중앙로123번길 47,2021-08-31,20210831,1257,6,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10024142,별빛마을3-6단지,경기도 남양주시 별내동 1030 별빛마을3-6단지,경기도 남양주시 별내3로 64-16,2021-09-08,20210908,787,6,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""별내동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10024093,다산 푸르지오,경기도 남양주시 다산동 6163 다산 푸르지오,경기도 남양주시 다산중앙로82번안길 74,2021-10-27,20211027,1614,10,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10024049,더샵남양주퍼스트시티아파트,경기도 남양주시 진접읍 부평리 653 더샵남양주퍼스트시티아파트,경기도 남양주시 부평로48번길 140,2021-11-29,20211129,1153,10,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""진접읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10023892,진접스타힐스  아파트,경기도 남양주시 진접읍 부평리 703-1 진접스타힐스  아파트,경기도 남양주시 부평로48번길 110,2022-01-28,20220128,1266,13,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""진접읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10023863,다산지금 경기행복주택,경기도 남양주시 다산동 6110 다산지금 경기행복주택,경기도 남양주시 다산중앙로82번길 106,2022-04-07,20220407,2078,7,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10023832,별내퍼스트포레,경기도 남양주시 별내동 822-1 별내퍼스트포레,경기도 남양주시 순화궁로 458-16,2022-04-15,20220415,380,5,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""별내동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10023740,e편한세상 평내 메트로원,경기도 남양주시 평내동 661 e편한세상 평내 메트로원,경기도 남양주시 평내로 145,2022-06-24,20220624,1108,15,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""평내동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10023642,다산지금데시앙,경기도 남양주시 다산동 6109 다산지금데시앙,경기도 남양주시 다산중앙로82번길 105,2022-08-19,20220819,961,6,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10023643,다산진건데시앙,경기도 남양주시 다산동 6026 다산진건데시앙,경기도 남양주시 다산중앙로171번길 21-10,2022-08-19,20220819,651,4,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10023460,남양주금곡 홍유마을,경기도 남양주시 금곡동 687-16 남양주금곡 홍유마을,경기도 남양주시 경춘로 903,2022-12-15,20221215,352,1,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""금곡동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10022780,진접유승한내들더테라스,경기도 남양주시 진접읍 금곡리 968 진접유승한내들더테라스,경기도 남양주시 해밀예당1로 83,2023-02-08,20230208,236,17,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""진접읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10023244,진접삼부르네상스더퍼스트,경기도 남양주시 진접읍 금곡리 527-4 진접삼부르네상스더퍼스트,경기도 남양주시 주곡로 133,2023-03-31,20230331,348,3,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""진접읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10022971,다산 포레스트 2단지,경기도 남양주시 다산동 6013 다산 포레스트 2단지,경기도 남양주시 다산순환로 311,2023-10-04,20231004,928,5,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10022923,별내별헤임,경기도 남양주시 별내동 805-2 별내별헤임,경기도 남양주시 덕송3로 45-13,2023-10-23,20231023,576,8,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""별내동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10022908,덕소강변라온프라이빗,경기도 남양주시 와부읍 덕소리 616 덕소강변라온프라이빗,경기도 남양주시 덕소로 127,2023-11-23,20231123,295,5,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""와부읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10022872,별내자이 더 스타 아파트,경기도 남양주시 별내동 999 별내자이 더 스타 아파트,경기도 남양주시 별내1로 13-21,2023-12-13,20231213,740,5,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""별내동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10022765,해링턴플레이스 다산파크,경기도 남양주시 다산동 3473 해링턴플레이스 다산파크,경기도 남양주시 미금로 98,2024-02-21,20240221,350,3,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10022615,다산역자연앤푸르지오,경기도 남양주시 다산동 6084 다산역자연앤푸르지오,경기도 남양주시 다산중앙로123번길 29,2024-02-22,20240222,1272,7,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10022524,덕소강변스타힐스아파트,"경기도 남양주시 와부읍 도곡리 981-3,경기도 남양주시 와부읍 도곡리 981-3 덕소강변스타힐스아파트",,2024-05-31,20240531,423,7,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""와부읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10022364,다산유보라마크뷰,경기도 남양주시 다산동 4438- 다산유보라마크뷰,,2024-07-15,20240715,194,2,DEV-NAMYANGJU-DASAN,False,True,True,2,confirmed,parkd,2026-09-02,
A10020713,금곡역 한신더휴 아파트,경기도 남양주시 금곡동 404-20 금곡역 한신더휴 아파트,,2025-02-11,20250211,406,6,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""금곡동""은 남양주 다산 지구 밖 (원도심/타지구)"
A10020291,빌리브 센트하이,경기도 남양주시 화도읍 마석우리 295-32 빌리브 센트하이,,2025-09-25,20250925,250,3,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""화도읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10020489,덕소강변신일해피트리아파트,"경기도 남양주시 와부읍  513,경기도 남양주시 와부읍 덕소리 619- 덕소강변신일해피트리아파트",,2026-04-09,20260409,212,4,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""와부읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A10019998,도심역한양수자인리버파인아파트,경기도 남양주시 와부읍 도곡리 931-5 도심역한양수자인리버파인아파트,,2026-07-03,20260703,908,12,DEV-NAMYANGJU-DASAN,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""와부읍""은 남양주 다산 지구 밖 (원도심/타지구)"
A13881603,거여현대1차,서울특별시 송파구 거여동 362 거여현대1차,서울특별시 송파구 오금로54길 10,1992-03-26,19920326,497,5,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 1992-03-26 < window 2013-06-01
A13881401,거여현대2차,서울특별시 송파구 거여동 44 거여현대2차,서울특별시 송파구 오금로61길 20,1992-04-20,19920420,280,3,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 1992-04-20 < window 2013-06-01
A13881302,거여현대3차,서울특별시 송파구 거여동 46 거여현대3차,서울특별시 송파구 거마로 41,1993-07-19,19930719,303,3,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 1993-07-19 < window 2013-06-01
A13811001,거여6단지,서울특별시 송파구 거여동 295 거여6단지,서울특별시 송파구 양산로2길 38,1997-04-10,19970410,660,5,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 1997-04-10 < window 2013-06-01
A13811203,거여4단지,서울특별시 송파구 거여동 293 거여4단지,서울특별시 송파구 양산로4길 8,1997-07-03,19970703,546,6,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 1997-07-03 < window 2013-06-01
A13811205,거여5단지,서울특별시 송파구 거여동 294 거여5단지,서울특별시 송파구 양산로4길 16,1997-07-03,19970703,605,6,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 1997-07-03 < window 2013-06-01
A13811206,거여1단지,서울특별시 송파구 거여동 290 거여1단지,서울특별시 송파구 양산로8길 8,1997-11-25,19971125,1004,6,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 1997-11-25 < window 2013-06-01
A13811202,동아효성아파트(거여2단지),서울특별시 송파구 거여동 291 동아효성아파트(거여2단지),서울특별시 송파구 양산로8길 24,1997-12-15,19971215,478,11,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 1997-12-15 < window 2013-06-01
A10022033,삼호아파트,서울특별시 송파구 거여동 136-  삼호아파트,,1999-06-12,19990612,142,1,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 1999-06-12 < window 2013-06-01
A13881601,거여우방,서울특별시 송파구 거여동 356 거여우방,서울특별시 송파구 오금로56길 16,1999-09-09,19990909,257,3,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 1999-09-09 < window 2013-06-01
A13811204,거여3단지,서울특별시 송파구 거여동 292 거여3단지,서울특별시 송파구 양산로2길 44,2000-10-09,20001009,598,5,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2000-10-09 < window 2013-06-01
A10021407,어울림거여동아파트,서울특별시 송파구 거여동 593- 어울림거여동아파트,,2003-11-29,20031129,140,3,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2003-11-29 < window 2013-06-01
A13821002,송파파인타운11단지,서울특별시 송파구 장지동 854 송파파인타운11단지,서울특별시 송파구 송파대로8길 58,2007-07-31,20070731,333,9,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2007-07-31 < window 2013-06-01
A13821005,송파파인타운10단지,서울특별시 송파구 장지동 856 송파파인타운10단지,서울특별시 송파구 송파대로8길 20,2007-08-20,20070820,545,9,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2007-08-20 < window 2013-06-01
A13821004,송파파인타운7단지,서울특별시 송파구 장지동 844 송파파인타운7단지,서울특별시 송파구 충민로4길 19,2007-12-24,20071224,537,6,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2007-12-24 < window 2013-06-01
A13821007,송파파인타운9단지,서울특별시 송파구 장지동 843 송파파인타운9단지,서울특별시 송파구 송파대로8길 17,2007-12-24,20071224,796,7,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2007-12-24 < window 2013-06-01
A13821001,송파파인타운4단지,서울특별시 송파구 장지동 837 송파파인타운4단지,서울특별시 송파구 새말로12길 16,2008-04-03,20080403,181,4,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-04-03 < window 2013-06-01
A13876110,송파파인타운3단지,서울특별시 송파구 장지동 849 송파파인타운3단지,서울특별시 송파구 충민로 152,2008-07-18,20080718,625,10,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-07-18 < window 2013-06-01
A13821003,송파파인타운5단지,서울특별시 송파구 장지동 845 송파파인타운5단지,서울특별시 송파구 충민로4길 5,2008-08-22,20080822,455,6,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-08-22 < window 2013-06-01
A13876108,송파파인타운6단지,서울특별시 송파구 장지동 847 송파파인타운6단지,서울특별시 송파구 충민로6길 14,2008-08-25,20080825,564,7,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-08-25 < window 2013-06-01
A13876109,송파파인타운2단지,서울특별시 송파구 장지동 835 송파파인타운2단지,서울특별시 송파구 충민로 151,2008-09-25,20080925,374,9,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-09-25 < window 2013-06-01
A13821006,송파파인타운8단지,서울특별시 송파구 장지동 842 송파파인타운8단지,서울특별시 송파구 충민로4길 6,2008-10-20,20081020,700,5,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-10-20 < window 2013-06-01
A13876111,송파파인타운1단지,서울특별시 송파구 장지동 833 송파파인타운1단지,서울특별시 송파구 충민로 188,2010-01-19,20100119,221,7,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2010-01-19 < window 2013-06-01
A10023296,송파파인타운12단지,서울특별시 송파구 장지동 855 송파파인타운12단지,서울특별시 송파구 송파대로8길 42,2011-01-27,20110127,149,4,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2011-01-27 < window 2013-06-01
A13876112,송파파인타운13단지,서울특별시 송파구 장지동 857 송파파인타운13단지,서울특별시 송파구 송파대로8길 10,2011-01-27,20110127,197,4,DEV-WIRYE,False,True,False,1,rejected,parkd,2026-09-02,승인일 2011-01-27 < window 2013-06-01
A13872503,잠실푸르지오월드마크,서울특별시 송파구 신천동 11-4 잠실푸르지오월드마크,서울특별시 송파구 올림픽로35가길 9,2013-06-19,20130619,288,2,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""신천동""은 위례 지구 밖 (원도심/타지구)"
A13876113,송파더센트레아파트,서울특별시 송파구 장지동 879 송파더센트레아파트,서울특별시 송파구 위례광장로 163,2013-11-01,20131101,1139,12,DEV-WIRYE,False,True,True,2,confirmed,parkd,2026-09-02,
A13876114,송파꿈에그린아파트,서울특별시 송파구 장지동 901 송파꿈에그린아파트,서울특별시 송파구 위례광장로 121,2013-11-08,20131108,1810,22,DEV-WIRYE,False,True,True,2,confirmed,parkd,2026-09-02,
A10028200,미사강변 파밀리에,경기도 하남시 망월동 910 미사강변 파밀리에,경기도 하남시 아리수로 589,2014-06-12,20140612,976,9,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10028143,리버나인 RIVERNINE,"경기도 하남시 선동 423,경기도 하남시 선동 159 리버나인 RIVERNINE",경기도 하남시 미사강변한강로 110,2014-07-25,20140725,712,9,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""선동""은 DEV-HANAM-MISA 지구 소속"
A10028139,미사강변골든센트로,경기도 하남시 망월동 1162 미사강변골든센트로,경기도 하남시 미사강변동로 50-1,2014-12-05,20141205,1541,14,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10028157,미사강변 한신휴플러스,경기도 하남시 망월동 904 미사강변 한신휴플러스,경기도 하남시 미사강변한강로 170,2015-01-16,20150116,763,10,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10028086,위례 송파푸르지오,서울특별시 송파구 장지동 878 위례 송파푸르지오,서울특별시 송파구 위례광장로 185,2015-01-23,20150123,549,7,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10028065,미사강변도시 베라체 아파트,경기도 하남시 선동 453 미사강변도시 베라체 아파트,경기도 하남시 풍산로 270-1,2015-05-12,20150512,615,8,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""선동""은 DEV-HANAM-MISA 지구 소속"
A10027978,미사강변파크뷰,경기도 하남시 망월동 533-1 미사강변파크뷰,경기도 하남시 미사강변동로 177,2015-07-14,20150714,664,7,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10027881,석촌호수 효성해링턴타워,서울특별시 송파구 석촌동 24-3 석촌호수 효성해링턴타워,서울특별시 송파구 석촌호수로 210,2015-08-26,20150826,257,1,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""석촌동"" 미매칭 - 원도심/타지구"
A10027782,미사강변 루나리움,경기도 하남시 망월동 1034 미사강변 루나리움,경기도 하남시 아리수로 499-3,2015-09-30,20150930,1164,11,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10027846,미사강변 트래지안,경기도 하남시 망월동 938 미사강변 트래지안,경기도 하남시 미사강변북로 99,2015-10-16,20151016,620,6,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10027741,플로리체 위례 아파트,경기도 하남시 학암동 671 플로리체 위례 아파트,경기도 하남시 위례중앙로 185,2015-10-30,20151030,970,13,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027691,미사강변13단지,경기도 하남시 망월동 949 미사강변13단지,경기도 하남시 아리수로 530,2015-11-25,20151125,2742,11,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10027709,래미안위례아파트,경기도 성남수정구 창곡동 528 래미안위례아파트,경기도 성남시 수정구 위례순환로 150,2015-11-27,20151127,410,7,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027720,힐스테이트위례,"경기도 성남수정구 창곡동 572,경기도 성남수정구 창곡동  힐스테이트위례",경기도 성남시 수정구 위례동로 15,2015-11-27,20151127,621,14,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027744,위례아이파크아파트,서울특별시 송파구 장지동 894 위례아이파크아파트,서울특별시 송파구 위례광장로 136,2015-11-30,20151130,400,6,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027692,위례더힐55,"경기도 성남수정구 창곡동 521,경기도 성남수정구 창곡동 2-10 위례더힐55",경기도 성남시 수정구 위례순환로 150,2015-12-31,20151231,1380,21,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027686,위례롯데캐슬아파트,경기도 하남시 학암동 672 위례롯데캐슬아파트,경기도 하남시 위례중앙로 215,2016-01-15,20160115,1673,14,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027715,위례 그린파크푸르지오,경기도 하남시 학암동 673 위례 그린파크푸르지오,경기도 하남시 위례순환로 270,2016-01-28,20160128,972,16,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027632,송파 와이즈더샵,서울특별시 송파구 장지동 895 송파 와이즈더샵,서울특별시 송파구 위례광장로 270,2016-02-26,20160226,390,6,DEV-WIRYE,False,True,True,2,confirmed,parkd,2026-09-02,
A10027595,위례센트럴푸르지오,경기도 성남수정구 창곡동 519 위례센트럴푸르지오,경기도 성남시 수정구 위례순환로 211,2016-04-11,20160411,687,8,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027552,미사강변 동원로얄듀크아파트,경기도 하남시 풍산동 477 미사강변 동원로얄듀크아파트,경기도 하남시 미사강변서로 45,2016-04-14,20160414,808,8,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""풍산동""은 DEV-HANAM-MISA 지구 소속"
A10027514,미사강변푸르지오,경기도 하남시 망월동 1060 미사강변푸르지오,경기도 하남시 미사강변대로 165,2016-04-22,20160422,1188,15,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10027537,미사강변 하우스디 더레이크,경기도 하남시 망월동 1062 미사강변 하우스디 더레이크,경기도 하남시 미사강변대로 135,2016-05-25,20160525,821,10,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10027553,위례2차아이파크아파트,서울특별시 송파구 장지동 884 위례2차아이파크아파트,서울특별시 송파구 위례광장로 193,2016-05-26,20160526,495,7,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027509,위례 LH 35단지,경기도 성남수정구 창곡동 510 위례 LH 35단지,경기도 성남시 수정구 위례광장로 311,2016-05-31,20160531,2568,14,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027546,위례 센트로엘 아파트,경기도 하남시 학암동 662 위례 센트로엘 아파트,경기도 하남시 위례광장로 265,2016-06-03,20160603,673,11,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027369,위례 래미안이편한세상,"경기도 성남수정구 창곡동 567-,경기도 성남수정구 창곡동  위례 래미안이편한세상",경기도 성남시 수정구 위례동로 61,2016-06-30,20160630,1540,21,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027476,하남미사강변도시17단지,경기도 하남시 망월동 1044 하남미사강변도시17단지,경기도 하남시 미사강변서로 167-4,2016-07-04,20160704,2180,10,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10027461,힐스테이트 송파위례아파트,서울특별시 송파구 장지동 170 힐스테이트 송파위례아파트,서울특별시 송파구 위례광장로 170,2016-07-19,20160719,490,8,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027385,미사강변 더샵리버포레 아파트,경기도 하남시 선동 427 미사강변 더샵리버포레 아파트,경기도 하남시 미사강변북로 65,2016-07-27,20160727,875,8,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""선동""은 DEV-HANAM-MISA 지구 소속"
A10027379,미사강변 센텀팰리스,경기도 하남시 망월동 1050 미사강변 센텀팰리스,경기도 하남시 미사강변서로 127,2016-07-29,20160729,1455,17,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10027368,하남 더샵 센트럴뷰,경기도 하남시 덕풍동 946 하남 더샵 센트럴뷰,경기도 하남시 하남대로 856,2016-08-19,20160819,672,11,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""덕풍동"" 미매칭 - 원도심/타지구"
A10027308,미사강변도시26단지아파트,경기도 하남시 풍산동 567 미사강변도시26단지아파트,경기도 하남시 미사강변중앙로 100,2016-09-08,20160908,588,5,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""풍산동""은 DEV-HANAM-MISA 지구 소속"
A10027344,미사강변센트리버,경기도 하남시 선동 436 미사강변센트리버,경기도 하남시 미사강변대로 270,2016-09-09,20160909,1145,13,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""선동""은 DEV-HANAM-MISA 지구 소속"
A10027359,미사강변2차푸르지오,경기도 하남시 선동 433 미사강변2차푸르지오,경기도 하남시 미사강변한강로 60,2016-09-28,20160928,1066,11,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""선동""은 DEV-HANAM-MISA 지구 소속"
A10027346,파크하비오푸르지오아파트,서울특별시 송파구 문정동 618 파크하비오푸르지오아파트,서울특별시 송파구 송파대로 111,2016-09-29,20160929,999,10,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""문정동""은 위례 지구 밖 (원도심/타지구)"
A10027335,위례자이아파트,경기도 성남수정구 창곡동 531 위례자이아파트,경기도 성남시 수정구 위례순환로 100,2016-10-27,20161027,517,11,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10027180,미사강변스타힐스,경기도 하남시 망월동 956 미사강변스타힐스,경기도 하남시 미사강변대로 240,2016-11-24,20161124,1389,16,DEV-WIRYE,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""망월동""은 DEV-HANAM-MISA 지구 소속"
A10027277,위례호반써밋에비뉴,경기도 성남수정구 창곡동 515 위례호반써밋에비뉴,경기도 성남시 수정구 위례광장로 9-10,2016-12-06,20161206,1137,15,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
A10023897,위례중앙푸르지오아파트,"서울특별시 송파구 장지동 897,서울특별시 송파구 장지동 896 위례중앙푸르지오아파트",서울특별시 송파구 위례광장로 120,2016-12-23,20161223,311,4,DEV-WIRYE,True,True,True,3,confirmed,parkd,2026-09-02,
